filepath,class,label
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1687.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\701.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4050.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2916.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3785.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4258.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4999.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1313.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2784.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\6069.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3120.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\94.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1096.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4610.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1734.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2958.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\17.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1908.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5444.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5310.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4951.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1465.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4884.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3037.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\557.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\928.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2899.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5157.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4327.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3686.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1668.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\6030.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3118.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\832.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\868.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1310.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2065.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2999.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\440.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3095.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2000.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5271.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2606.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4631.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5965.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5978.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4511.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1091.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2824.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3474.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1597.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5679.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\376.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2452.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\733.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5355.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\193.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4043.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4144.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3288.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\786.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5283.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5054.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3033.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3737.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1418.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1231.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1252.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2531.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5927.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2781.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\917.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3029.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5417.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4142.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\938.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1752.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3975.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2945.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3144.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1102.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2768.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1951.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4265.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5330.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4792.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3754.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3281.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2578.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3875.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\601.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\283.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4467.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2126.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2215.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3567.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2831.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4721.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2110.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1207.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4844.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\148.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4690.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4828.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4334.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\279.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2759.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1287.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3298.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2899.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2167.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3756.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\2683.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5418.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\361.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3135.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3628.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4372.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5453.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4441.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1461.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4604.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3698.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5122.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\339.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\1023.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\2097.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1560.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3411.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5180.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3712.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3339.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\5744.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4688.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\3128.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Benign\1170.jpg,Benign,0
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\4237.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\994.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\3369.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Malignant\5244.jpg,Malignant,1
D:/university/summer 26/Data Mining/research project/archive\train\Benign\4628.jpg,Benign,0
